Tue Aug  1 23:17:21 2017 us=537294 Current Parameter Settings:
WWWWWWWWWWWWWWWWWWWWrrrrrrWWWWWWWWWWWWWWWWWWWWWrrrrrrrWWWWWWWWWWWWWWWWWWWWWWWWWWrWWWWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRRwRRwRwRwrWrrrrrrrrrrrrrrrrrrrrrrrrrWWWWrrWWWWWWWWWWrWWWWWWWWWWWWWWRwRwRwRwRwRwRwRwrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrrrrrrrrrrrrrrrrrrrrrrrrrrrWWWWrrrWrrrrrWrWWWWWrrrWWWWWWWWWrrrrrWWWWWWWWWWWWWWWWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWrWrrrrrrrrrrrrrrrrrrrrrrrrrrrWWWWrrWWWWrrrrrrWWrrrWWWWWWWWWWWWWWWrrrrWWrWWWWWWWWWWWWWrrrrrWWWWWWrrrrWWWWWWRwRwRwRwrWRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWrrrrrrrrrrrrrrrrrrWWWrWWWWWWWWrWrWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrrrrWWWWRwRwrWrWrWrrrrrrWWrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrWWWWWWWWrrrWWWWWWWWWrrrrrrWWWWrrrrWWWWWWWWWWWWWWWrrrrrrrrrrrrrrrWWWWWWWWWWWWWWrWWWWWrrrrWWWrWWWrWWWWWWWrrWWWWWWWrWWWWrrrrWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWRRwRwRRwRwRRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrWWrWWWWWWWWWWWWWWWWrrrWWWWWWWWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrrrrrrrrrrrrrrrrrrWWWWWWWWWWWrrrrrrWWWWWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRRRwRwRwrWrWrWrrrrrrrrrrrrrrrrrrrrrrWWWWWWWWWWWWWWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWrrrrrrrrrrrrrrrrrrrrrWWWWWWWWWWWWWWWWWWrrrrWWWWrrrrWWWWWWrrWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWRwRwrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWRwRwRRRwRwRwrWrWrWrWrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrWWWWWWWWWrrrrrrWWWWWWWWrrrWWWWWWWWWWWWWWWWWWWrrrrrrrrrrWWWrrWWWWWWWWWrrrrrrWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrrrrrrrrrrrrrrrrrrrrrrrrrrrrrWWWWWWWrrrrWWWWrrrWWWrWWWrWWWWWWrrrrWWWWWrrrWWWrWWWrrWWWrWWWWrWWWWWrrrrrWWWrrrrrrrWWWWWWWWWWWrrWWWrrrWWWrrWWWRwRwRwRwRwRwRwRwRwRwrWRwRwRwRwRwRwRRwRwrWrWrWrWrWrrrrrrrrrrrrrWWWWrrrrWrrWWWWWWrWWWWWWWWWRwRRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrrrrrrrrrrrrrrrrrrrrWWWWWWWWWWWWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRRwrWRwRwRwRwRwRwrWRRwRwRwRwRwRwRwRwRwRwRwRwrWrWrrrrrrrrrrWWWWWWWWWWRwRwRwRwRwRwRwRwRwrWrWrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrrrrrrWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWRRwRwRwRwRwRRwrWrWrWrWrWrWrWrWrWrWrWrWRwRwRwRwRwRwRwRwRwrWrWrWrWrrrrrrrrrrrrrrrrWWWWWWWWWWWWWWrrrrrrrWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRRRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWrrrrrrrrrrrrrrWWWWWWWWWWWWWWrWRwRwRwRwRwRwRwRwRwRwRwrrrrrWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWRwRwRwRwRwRwRwRwRwRwRwRwrWrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWrWRwRwRwRwRwRwRwRwRwRwRwRwRRRwrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWRwRwRwRwRwRwRwRwRwrWrWrWRwRwRwRwRwRwRwRwrWrWrWrWRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWRwRwRwrWrWrWrWrWrrrrrrrrrrrrrrrrrWWWWWWWWWWWWWWWWWRwRwRwRwRwrWRwrWrWrWrrrrrrrWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWrWrWrWRwRwRwRwRwRwrWrWrWrWRwRwRwRwRwRwRwRwRwRwRwrWRwRwRwRwRwrWrWrWrWrWrWrWrrrrrrrrrrWWWWWWWWrrrrrWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWrWrrrrrrrrrrrrrrrWWWWWWWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwrWRwRwrWrWrWrWrWrWrrrrrrrWWWWWWWRwrWrrrrrrWWWWWWRwRwRwRwrrrrrrrrWWWWWWrrrrrrWWWWWWrrrrrrrWWWWWWrrrWrWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRRwRwRwRwRRwRwrWrWrrrrrrrrrrrrrrrrrrWrrrrrrrrrrrrWWWWWWWWWWWWWWWWrrrrrrrrrWWWWWWWrrrWWWWWWWWWWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWrWrWrWrWrrrrrrrrrrrWrrrrrrrrrrrrWWWWWWWWrWWrrrrrrrrrrrrrrrrrWWWWWWWWWWWWWWWWWWWWWWWWWrWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWrWrrrrrrrrWWWrrrrrrrrrrrrWWrWWWWWWWrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWRwRwRwRwRwRwrWrWrWrWrWrWrWrWrWrWrWrWrWRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWrWrrrrrrrrWWWrrrrrrrrrrrrrrrrrrrrrrrrrrWrWWWWWWWWWWrWrrrrrrrrWrrrrrrrrWWWWWWWWWrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrWrrrrrrrWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWrrrWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWrrrrrrrrrrrrrrrrrrrrrrrWWWrWWWWWWWWWWWWWWWWrrWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWrWrWrWrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrWrWWWWWWWWWWWWWWWWWWWWrrrrrrrrrrrrrrrrrWWWrWWWWWWWWWrrrrrrrrrrrrrrrrrrrWWWrWWWWWWrrrrWrrrrrrWWWWWWWWWWWWWWWrrrrrrWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrrWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrrrrrrrrrrrrrrrrrWWWWWWWWWrrrrrrrrrrrrrrrWWWWWWWWWWWWWWWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWRwRwRwRwRwRwRwRwrWrWrWrWrWrWrrrrrrrrrrrrrrrWWWWWWrrrrWWWWrrrrrrrrrrrrrWWWWrrrrrWWWWrrrrrrrrrrrrrrWWWWrrrrWWWWrWWWWrWWWWWWWWWWWWWWWWWWWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrrrrrrrrrrrWWWWWWWrrrWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWRwRwRwRwRwrWRwRwrWRwrWrWrWrWrWrWrWrWrWrWrWrWrWrWrWRwRwrWRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWrWrWrWrWrWRwrWrWRwRwrWrWrWRwRwRwRwRwRwRwRwRwrWrWrWrWrWrWrWrWrWrWrWrWrWrWrWrrrrrrrrrrrrrrrrrrrrrrWWrWrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrTue Aug  1 23:19:14 2017 us=936039 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:14 2017 us=936255 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:14 2017 us=941682 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:14 2017 us=943945 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:14 2017 us=947186 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:14 2017 us=953034 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:14 2017 us=953149 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:14 2017 us=961109 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:14 2017 us=961605 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:14 2017 us=964081 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:14 2017 us=970136 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:14 2017 us=970352 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:14 2017 us=975914 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:14 2017 us=979166 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:14 2017 us=981183 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:14 2017 us=987439 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:14 2017 us=988130 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:14 2017 us=994021 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:14 2017 us=998247 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=4269 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=9662 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=15603 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=21129 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=27225 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=32734 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=38354 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=44635 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=51118 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=56079 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=61147 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=67313 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=72654 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=79145 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=84112 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=89992 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=95960 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=101377 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=107020 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=112670 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=118461 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=124203 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=129959 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=135415 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=141583 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:15 2017 us=146911 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
WWWWWWWWWWWrWWrWrWWWWWWWWWWWrWWWWrWWrWWWWWWrWWrWWWWWWWWWWWWWrWWWrrrWWWWWWWWWWWWWWWrrWWWWrWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrrrrrrrrrrrrrrrrrWWWWWWWWWrWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWRwRwRwRwRwRwRwrWrWrWrWrWRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWRwRwRwRwRwRwRwrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrWWWWWWWWWWWrrrrrrrrrrWWWWWWWWWWWWWWWWWWWWWWWWWWWWWrWWWWWWWWWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrrrrrrrWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWRwRwRwRwRwRwrWrWrWrWrWrWrWrWrWrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWrWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWRwRwRwRwRwRwRwRwRwRwRwrrrrrrrrWWWWWWWWRwRwRwRwRwRwRwrWrWRwRwRwRwRwrWRwrWrWrWRwRwRwrWrWRwRwRwRwRwRwRwRwrWRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWrWrWrWrWRwRwRwRwRwrWrWrWrWrWRwRwRwRwRwRwrWRwrWrWrWrWrWrWrWrWrWrWrWrWrWrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrWrWrWWWWWrrrrrrrrrrrrrrrWWrrrrrrrrrrrrrrrrrWrrWWWWWWWWWWWWWWWWWWrWWWWWWWWWWWWWWrWWWWrWWWWWWWWWWWWWWWWWWWWWWWWrWrrrWWWWWWrWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWRwrWrWrWrWrWrWrWrWrWrWrWrWrWrWrWRwrWrWrrrrrWrrrrrrrrrrrrrrrrrrrrrWWWrrrrrrrrWrrrrrrrrrrrrrrWrrrrrrrrrrrrrWWWWrrrrrrrrWrrrrrrrWWWWWWWWWWWWWWWWrWWWWWWWWWWWWWWWrWWWWWWWWWWWWWWWWWrWWWWWWWWWWWWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWrWrWrWrWrWrWrWrrrrrrrrrrrrrrrrrrrrrrrrrrWWWWWWWWrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrWWWWWrWWWrrrrrrrWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWrWrWrWrWrWRwRwRwRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWrWrWrWrWrWrWrWrrrrrrrrrrrrrrrrrrrrWWWWWWWWWWWWWWWWrrWWWWWWRwRwRwRwRwRwRwrWrWRwRwRwrWRwRwRwRwRwRwRwRwRwRwRwRwrWrWRwrWrWrWrWrWrWrWrWRwrWRwRwRwRwRwRwrWrWrWrWrWRwRwrWrWrWrWrWrWrWRwRwRwRwRwRwRwRwRwrWrWrWrWrWrWrWrWrWrWrWrWRwRwrWrWRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWRwRwRwRwrWrWrWrWrWrWrWrWrWrWrWrWrWRwRwRwRwRwRwrWrWrWrWrWrWrWrWrWrWRwrWRwRwRwRwrWrWrWrWRwRwrWrWrWRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWrWrWrWrWrWrWrWrWRwRwRwRwRwRwrWrWrWrWrWrWRwRwrWrWRwRwRwRwRwRwrWrWrWRwRwRwRwRwRwrWrWrWrWrWrWrWrWrWRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWrWrWrWRwRwRwRwRwRwRwrWrWrWrWrWrWrWRwRwRwRwRwRwRwRwrWrWrWrWRwRwRwRwRwRwRwRwRwrWrWrWrWrWrWrWrWrWRwRwrWRwrWrWRwRwRwRwRwRwRwRwrWrWrWrWrWrWrWrWRwRwRwRwrWrWrWrWrWrWrWrWRwRwRwRwRwrWrWrWRwRwRwRwRwRwRwRwrWrWrWrWrWrWrWrWrWrWrWRwRwrWrWrWrWRwRwrrrrrrWWWWWWRwRwRwRwRwRwRwRwrWrWrWrWrWrWRwRwRwRwRwRwrWrWrrrrrrrWWWWWWWRwRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWRwRwrWrWrWRwRwRwRwRwRwrWrWRwRwRwRwRwRwRwRwRwRwRwrWrWrWrWrWrWrWrWrWrWrrrrrrrrrrrrrrrrrrrrrWWWWWWrrrrrrrWWrWWWWrrrrrrrrWWWWWWrrrrrrrrWWWrrrrrrrrrrrrrrrWWrrrrrrrrrrWWWWWWWWrrrrrrrrrrrrrrrrrWrrrrrrrrrrTue Aug  1 23:19:39 2017 us=564942 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:39 2017 us=589836 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:39 2017 us=613954 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:39 2017 us=638780 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:39 2017 us=663947 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:39 2017 us=687069 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
WWWWWWWrrWrrrrrrWrTue Aug  1 23:19:39 2017 us=932790 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
Tue Aug  1 23:19:40 2017 us=5366 client1/124.127.118.179:60414 MULTI: packet dropped due to output saturation (multi_process_incoming_tun)
